Id	FNum	FFNum	FFNumAVG	FFNLTFN	FFNGTFN	FFNEFN
5605	3	127	42.333333333333336	0	3	0
4904	34	3635	106.91176470588235	13	21	0
4474	18	558	31.0	4	14	0
284	21	1212	57.714285714285715	4	16	1
4775	22	1458	66.27272727272727	5	15	2
4475	39	2190	56.15384615384615	22	17	0
1081	57	2727	47.8421052631579	41	16	0
4527	23	764	33.21739130434783	10	13	0
5703	18	608	33.77777777777778	4	14	0
6421	2	44	22.0	0	2	0
1072	20	433	21.65	11	8	1
5316	41	1990	48.53658536585366	21	20	0
5843	10	730	73.0	0	10	0
1149	25	843	33.72	12	13	0
5774	13	464	35.69230769230769	4	9	0
6454	16	898	56.125	4	12	0
3397	17	775	45.588235294117645	4	13	0
5905	4	167	41.75	0	4	0
4812	8	219	27.375	1	7	0
4613	10	370	37.0	1	9	0
4864	31	1466	47.29032258064516	15	16	0
2095	56	1823	32.55357142857143	47	9	0
3806	42	2579	61.404761904761905	21	21	0
4776	22	1542	70.0909090909091	6	14	2
2848	30	2547	84.9	15	15	0
5372	10	569	56.9	1	7	2
4725	21	521	24.80952380952381	13	7	1
4829	30	2047	68.23333333333333	19	11	0
4835	20	1852	92.6	8	12	0
5704	60	2797	46.61666666666667	47	13	0
5511	3	155	51.666666666666664	0	3	0
5835	22	1790	81.36363636363636	6	15	1
4916	21	1869	89.0	9	12	0
5705	8	453	56.625	2	6	0
244	65	5300	81.53846153846153	42	22	1
4677	26	1724	66.3076923076923	7	19	0
2074	102	6100	59.80392156862745	87	15	0
4524	4	68	17.0	0	4	0
6059	12	1661	138.41666666666666	2	10	0
5648	26	3557	136.80769230769232	11	15	0
4813	13	1870	143.84615384615384	4	9	0
3465	11	498	45.27272727272727	3	8	0
1174	18	522	29.0	8	10	0
1642	28	1488	53.142857142857146	9	16	3
6639	4	168	42.0	0	4	0
6643	6	145	24.166666666666668	2	4	0
3367	13	1206	92.76923076923077	1	12	0
5589	10	185	18.5	6	4	0
3153	81	5208	64.29629629629629	57	23	1
4726	20	761	38.05	5	15	0
4594	11	904	82.18181818181819	0	11	0
6694	10	410	41.0	2	8	0
2476	39	2196	56.30769230769231	16	21	2
5848	13	432	33.23076923076923	4	8	1
4564	17	496	29.176470588235293	4	13	0
1708	39	2465	63.205128205128204	11	27	1
6568	12	716	59.666666666666664	3	8	1
6258	7	266	38.0	0	6	1
4614	27	1707	63.22222222222222	10	16	1
5020	12	503	41.916666666666664	1	11	0
4576	15	1355	90.33333333333333	6	9	0
5738	30	2131	71.03333333333333	13	17	0
4494	15	1266	84.4	2	13	0
975	41	1782	43.46341463414634	23	15	3
4935	18	1333	74.05555555555556	4	14	0
551	27	1549	57.370370370370374	12	15	0
5739	10	387	38.7	2	8	0
5546	24	637	26.541666666666668	12	10	2
3070	35	939	26.82857142857143	22	13	0
6836	84	5800	69.04761904761905	63	20	1
1150	51	2028	39.76470588235294	40	10	1
285	22	549	24.954545454545453	14	7	1
6140	45	4280	95.11111111111111	14	31	0
1151	25	2503	100.12	12	13	0
2551	42	4158	99.0	29	13	0
4528	3	88	29.333333333333332	0	3	0
3242	33	2061	62.45454545454545	19	14	0
6909	10	259	25.9	1	9	0
681	23	980	42.608695652173914	7	16	0
1016	23	1343	58.391304347826086	3	20	0
4717	2	17	8.5	0	2	0
4650	6	200	33.333333333333336	1	5	0
4483	20	1059	52.95	9	11	0
245	44	2024	46.0	23	21	0
5707	33	1899	57.54545454545455	8	25	0
6980	87	7896	90.75862068965517	57	29	1
4678	19	1689	88.89473684210526	2	17	0
7116	21	1047	49.857142857142854	4	17	0
4517	17	382	22.470588235294116	8	9	0
7139	4	93	23.25	0	4	0
750	64	4657	72.765625	43	21	0
4679	97	9047	93.26804123711341	73	23	1
5547	23	2041	88.73913043478261	6	17	0
4905	139	11065	79.60431654676259	121	18	0
5351	11	420	38.18181818181818	0	11	0
4525	16	334	20.875	8	7	1
6048	24	931	38.791666666666664	12	11	1
4865	16	1579	98.6875	3	13	0
5606	12	325	27.083333333333332	2	10	0
1038	30	1131	37.7	16	12	2
3131	226	19735	87.32300884955752	212	14	0
5906	8	357	44.625	0	8	0
4651	38	1215	31.973684210526315	27	11	0
1830	30	2234	74.46666666666667	15	15	0
5883	6	228	38.0	0	6	0
5686	8	336	42.0	1	7	0
5276	22	1202	54.63636363636363	3	19	0
3132	70	2932	41.885714285714286	61	9	0
4959	26	1232	47.38461538461539	12	13	1
7438	38	2253	59.28947368421053	14	23	1
6527	22	1008	45.81818181818182	7	15	0
2186	147	12964	88.19047619047619	123	23	1
6092	5	134	26.8	0	5	0
4836	167	22303	133.55089820359282	122	44	1
1039	20	593	29.65	6	14	0
4504	16	859	53.6875	2	14	0
220	9	191	21.22222222222222	2	7	0
6082	11	321	29.181818181818183	1	10	0
4529	22	1895	86.13636363636364	6	13	3
7653	2	19	9.5	1	1	0
4050	2	59	29.5	0	2	0
682	142	11579	81.54225352112677	124	17	1
2296	78	5804	74.41025641025641	50	26	2
7769	11	1590	144.54545454545453	1	10	0
6079	6	311	51.833333333333336	2	4	0
6128	24	724	30.166666666666668	16	8	0
2234	28	1408	50.285714285714285	11	15	2
3265	11	255	23.181818181818183	3	8	0
5687	17	699	41.11764705882353	8	9	0
2253	5	148	29.6	0	5	0
666	41	1907	46.51219512195122	25	14	2
4495	27	682	25.25925925925926	18	8	1
4595	13	490	37.69230769230769	3	10	0
7807	4	31	7.75	0	3	1
683	28	2237	79.89285714285714	10	17	1
4577	4	95	23.75	0	3	1
4578	80	4212	52.65	65	13	2
6984	9	526	58.44444444444444	0	9	0
5021	21	1642	78.19047619047619	6	15	0
4961	14	689	49.214285714285715	1	13	0
